
1855 	6.58		1025.44		60.19		125.66
1860 	6.57		1025.45		60.22		125.56
1865 	6.56		1025.44		60.28		125.47
1870 	6.55		1025.40		60.32		125.56
1875 	6.54		1025.42		60.37		125.47
1880 	6.53		1025.42		60.38		125.00
1885 	6.52		1025.44		60.43		126.42
1890 	6.51		1025.42		60.46		125.56
1895 	6.50		1025.44		60.49		125.66
1900 	6.49		1025.42		60.52		125.66
1905 	6.48		1025.42		60.54		125.47
1910 	6.47		1025.44		60.58		125.47
1915 	6.46		1025.42		60.62		125.94
1920 	6.45		1025.44		60.64		125.47
1925 	6.44		1025.42		60.64		125.00
1930 	6.43		1025.44		60.67		124.81
1935 	6.42		1025.42		60.68		125.75
1940 	6.42		1025.44		60.70		126.04
1945 	6.41		1025.40		60.73		125.75
1950 	6.40		1025.42		60.76		125.56
1955 	6.39		1025.42		60.77		126.04
1960 	6.38		1025.42		60.79		125.75
1965 	6.37		1025.42		60.81		125.85
1970 	6.36		1025.42		60.83		125.66
1975 	6.36		1025.42		60.84		124.91
1980 	6.35		1025.42		60.85		125.47
1985 	6.34		1025.42		60.88		125.85
1990 	6.33		1025.42		60.88		125.85
1995 	6.32		1025.42		60.91		125.66
2000 	6.32		1025.44		60.93		126.32
2005 	6.31		1025.42		60.93		125.94
2010 	6.30		1025.42		60.96		124.91
2015 	6.29		1025.42		60.98		125.47
2020 	6.28		1025.42		60.98		125.56
2025 	6.28		1025.44		61.00		125.85
2030 	6.27		1025.42		61.02		126.04
2035 	6.26		1025.42		61.03		125.47
2040 	6.26		1025.38		61.05		125.28
2045 	6.25		1025.38		61.06		125.94
2050 	6.24		1025.40		61.09		126.23
2055 	6.24		1025.38		61.12		126.23
2060 	6.23		1025.40		61.12		125.28
2065 	6.22		1025.40		61.14		125.85
2070 	6.22		1025.38		61.15		125.28
2075 	6.21		1025.40		61.17		125.66
2080 	6.21		1025.40		61.19		125.66
2085 	6.20		1025.40		61.21		125.28
2090 	6.19		1025.40		61.22		125.85
2095 	6.19		1025.40		61.23		126.04
2100 	6.18		1025.40		61.26		125.85
2105 	6.18		1025.38		61.26		126.04
2110 	6.17		1025.40		61.28		125.38
2115 	6.17		1025.40		61.29		125.09
2120 	6.16		1025.38		61.30		125.75
2125 	6.16		1025.38		61.33		125.56
2130 	6.15		1025.40		61.33		126.23
2135 	6.14		1025.38		61.36		125.00
2140 	6.14		1025.38		61.37		125.56
2145 	6.13		1025.38		61.38		125.75
2150 	6.13		1025.40		61.40		126.04
2155 	6.12		1025.36		61.42		126.04
2160 	6.12		1025.38		61.42		125.19
2165 	6.11		1025.38		61.43		124.63
2170 	6.11		1025.38		61.44		125.66
2175 	6.11		1025.34		61.46		125.85
2180 	6.10		1025.34		61.46		124.16
2185 	6.10		1025.34		61.49		126.04
2190 	6.09		1025.34		61.49		125.47
2195 	6.09		1025.36		61.51		124.81
2200 	6.09		1025.32		61.52		125.38
2205 	6.08		1025.34		61.54		125.28
2210 	6.08		1025.34		61.55		125.09
2215 	6.07		1025.34		61.56		125.56
2220 	6.07		1025.34		61.58		126.13
2225 	6.07		1025.32		61.58		124.81
2230 	6.06		1025.32		61.59		124.44
2235 	6.06		1025.34		61.60		126.23
2240 	6.06		1025.34		61.62		124.72
2245 	6.06		1025.34		61.63		125.28
2250 	6.05		1025.34		61.63		124.81
2255 	6.05		1025.32		61.63		124.35
2260 	6.05		1025.32		61.65		125.56
2265 	6.04		1025.32		61.65		124.44
2270 	6.04		1025.32		61.67		125.56
2275 	6.04		1025.32		61.67		124.91
2280 	6.04		1025.32		61.67		124.25
2285 	6.04		1025.32		61.69		124.35
2290 	6.03		1025.34		61.69		125.47
2295 	6.03		1025.30		61.70		124.07
2300 	6.03		1025.30		61.71		124.72
2305 	6.03		1025.30		61.72		124.72
2310 	6.03		1025.32		61.72		125.00
2315 	6.02		1025.32		61.72		125.56
2320 	6.02		1025.32		61.73		124.53
2325 	6.02		1025.32		61.73		125.75
2330 	6.02		1025.32		61.74		125.38
2335 	6.02		1025.32		61.74		125.28
2340 	6.02		1025.32		61.75		124.81
2345 	6.01		1025.30		61.75		124.72
2350 	6.01		1025.30		61.75		124.25
2355 	6.01		1025.30		61.76		125.47
2360 	6.01		1025.30		61.77		124.35
2365 	6.01		1025.30		61.76		125.28
2370 	6.01		1025.30		61.78		124.91
2375 	6.01		1025.30		61.78		125.00
2380 	6.01		1025.30		61.79		125.09
2385 	6.01		1025.30		61.80		124.35
2390 	6.01		1025.30		61.80		125.00
2395 	6.01		1025.30		61.80		124.72
2400 	6.01		1025.30		61.79		124.16
2405 	6.00		1025.30		61.80		124.72
2410 	6.00		1025.30		61.80		124.16
2415 	6.00		1025.30		61.80		124.16
2420 	6.00		1025.30		61.81		124.35
2425 	6.00		1025.30		61.80		124.16
2430 	6.00		1025.30		61.81		123.98
2435 	6.00		1025.30		61.83		124.81
2440 	6.00		1025.30		61.82		123.34
2445 	6.00		1025.30		61.82		124.53
2450 	6.00		1025.30		61.80		123.89
2455 	6.00		1025.30		61.83		124.35
2460 	6.00		1025.30		61.82		123.89
2465 	6.00		1025.30		61.83		124.35
2470 	6.00		1025.30		61.82		123.61
2475 	6.00		1025.30		61.81		124.44
2480 	6.01		1025.30		61.82		124.53
2485 	6.01		1025.28		61.83		124.44
2490 	6.01		1025.28		61.82		124.16
2495 	6.01		1025.28		61.82		124.53
2500 	6.01		1025.28		61.82		124.16
2505 	6.01		1025.28		61.82		123.89
2510 	6.01		1025.28		61.81		123.34
2515 	6.01		1025.28		61.81		123.52
